disease_id	hpo_id	hpo_weight	evidence_source
Orpha_167	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_171617	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_171629	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_171695	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_175	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_1885	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_189427	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_1947	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_199354	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_201	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_2026	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_2065	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_206559	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_208513	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_2092	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_2148	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_216866	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_216873	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_217335	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_221061	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_2301	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_2345	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_247691	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_2495	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_25	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_254875	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_254886	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_254892	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_254930	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_258	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_2662	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_270	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_2744	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_276183	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_2802	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_280219	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_280397	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_2807	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_2828	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_286	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_29207	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_293181	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_2970	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_2990	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_300573	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_300605	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_3057	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_306511	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_306617	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_309162	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_309246	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_3124	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_313	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_314632	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_320375	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_320391	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_320411	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_324	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_324422	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_329314	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_33069	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_33543	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_3437	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_352649	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_356	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_363400	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_363432	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_363623	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_36387	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_369873	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_370022	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_395	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_397725	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_398069	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_401866	HP:0100543	0.005	Orphapacket_HPO_frequency
Orpha_401901	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_411629	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_412057	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_415	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_423461	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_444013	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_459033	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_464	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_466	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_470	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_480	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_48818	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_488632	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_494	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_513436	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_538	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_542310	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_551	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_573	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_576	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_588	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_606	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_64	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_661	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_70594	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_70595	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_725	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_731	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_79259	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_803	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_808	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_819	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_820	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_90324	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_909	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_910	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_912	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_915	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_927	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_93274	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_93552	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_94125	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_968	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_98673	HP:0100543	0.03	Orphapacket_HPO_frequency
Orpha_98755	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_98762	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_98763	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_98773	HP:0100543	0.545	Orphapacket_HPO_frequency
Orpha_98784	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_98820	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_98896	HP:0100543	0.891	Orphapacket_HPO_frequency
Orpha_99027	HP:0100543	0.173	Orphapacket_HPO_frequency
Orpha_100	HP:0100579	0.891	Orphapacket_HPO_frequency
Orpha_201	HP:0100579	0.545	Orphapacket_HPO_frequency
Orpha_220402	HP:0100579	0.545	Orphapacket_HPO_frequency
Orpha_324	HP:0100579	0.891	Orphapacket_HPO_frequency
Orpha_774	HP:0100579	0.891	Orphapacket_HPO_frequency
Orpha_100	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_1556	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_1775	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_2092	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_211	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_2176	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_220393	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_220402	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_2500	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_276280	HP:0100585	0.173	Orphapacket_HPO_frequency
Orpha_286	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_3019	HP:0100585	0.173	Orphapacket_HPO_frequency
Orpha_302	HP:0100585	0.173	Orphapacket_HPO_frequency
Orpha_324	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_3342	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_438134	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_464	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_60040	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_758	HP:0100585	0.173	Orphapacket_HPO_frequency
Orpha_774	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_79279	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_79280	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_79455	HP:0100585	0.173	Orphapacket_HPO_frequency
Orpha_79474	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_867	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_902	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_910	HP:0100585	0.891	Orphapacket_HPO_frequency
Orpha_97685	HP:0100585	0.545	Orphapacket_HPO_frequency
Orpha_99812	HP:0100585	0.173	Orphapacket_HPO_frequency
Orpha_100006	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_100070	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_1001	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_100996	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_101039	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_101046	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_101109	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_110	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_117	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_1173	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_1310	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_1359	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_137605	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_139396	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_139399	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_144	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_1465	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_156	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_157941	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_1606	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_1617	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_163681	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_1764	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_177901	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_177904	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_177907	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_177910	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_192	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_1933	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_1947	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_199302	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_199354	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_206443	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_206583	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_208441	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_208447	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2131	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2148	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_2157	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_2169	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_22	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2203	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_220386	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_228415	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2289	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2318	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2382	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2388	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2394	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_2396	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_247691	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2478	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_248111	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_251028	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_251071	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_251383	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2588	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_2590	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_261183	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_261197	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_261279	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_261323	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_261652	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_2662	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_26792	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_275864	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_275872	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_276432	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_2770	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_280397	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_2822	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_28378	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_284169	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_289266	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_289504	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_289560	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_293948	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_3000	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_300605	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_3057	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_309282	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_309288	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_319182	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_3205	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_324	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_324290	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_324703	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_324708	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_324723	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_32960	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_333	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_3463	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_35069	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_353277	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_353281	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_353284	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_35708	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_363611	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_363958	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_363965	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_364028	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_369891	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_382	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_391307	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_391372	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_391646	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_394	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_395	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_397933	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_397941	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_398069	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_398079	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_404443	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_404473	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_411515	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_423296	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_428	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_435387	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_440437	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_442835	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_457240	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_464311	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_466950	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_476126	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_477817	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_485350	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_494344	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_495818	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_500159	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_500180	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_506358	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_510	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_52368	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_529962	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_544254	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_544488	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_54595	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_565	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_567	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_576283	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_578	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_626	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_627	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_649	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_70594	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_73272	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_760	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_772	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_77293	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_776	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_79100	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_79101	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_79244	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_79254	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_79282	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_79283	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_79314	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_79351	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_79452	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_79473	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_803	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_805	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_811	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_820	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_821	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_83465	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_847	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_85295	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_88618	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_90	HP:0000708	0.891	Orphapacket_HPO_frequency
Orpha_90045	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_909	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_915	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_927	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_93	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_93924	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_93925	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_93926	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_94065	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_94125	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_96147	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_96148	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_96253	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_97	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_97279	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_97685	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_98	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_98754	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_98759	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_98762	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_98773	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_98784	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_98818	HP:0000708	0.545	Orphapacket_HPO_frequency
Orpha_98820	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_98934	HP:0000708	0.173	Orphapacket_HPO_frequency
Orpha_99027	HP:0000708	0.03	Orphapacket_HPO_frequency
Orpha_100006	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_100069	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_100996	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_101	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_101001	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_1020	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_1173	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_136	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_157941	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_167	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_171617	HP:0000726	0.005	Orphapacket_HPO_frequency
Orpha_171695	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_178509	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_1946	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_1947	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_1980	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_199354	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_206448	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_206583	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_2273	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_2289	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_240094	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_248111	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_25	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_2596	HP:0000726	0.03	Orphapacket_HPO_frequency
Orpha_263516	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_282166	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_2822	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_2828	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_298	HP:0000726	0.03	Orphapacket_HPO_frequency
Orpha_306674	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_308	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_309271	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_320365	HP:0000726	0.005	Orphapacket_HPO_frequency
Orpha_320391	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_3208	HP:0000726	0.03	Orphapacket_HPO_frequency
Orpha_324703	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_324708	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_324713	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_329284	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_329314	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_329478	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_332	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_3463	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_356	HP:0000726	0.545	Orphapacket_HPO_frequency
Orpha_357074	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_411590	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_411602	HP:0000726	0.03	Orphapacket_HPO_frequency
Orpha_412066	HP:0000726	0.995	Orphapacket_HPO_frequency
Orpha_444099	HP:0000726	0.005	Orphapacket_HPO_frequency
Orpha_447753	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_447757	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_466	HP:0000726	0.891	Orphapacket_HPO_frequency
Orpha_480	HP:0000726	0.173	Orphapacket_HPO_frequency
Orpha_494541	HP:0000726	0.005	Orphapacket_HPO_frequency
